closed_date;type;open_date;:LABEL;:ID
;Furto in Casa;2022-08-14T00:42:48.254033;Claim;989165
2022-07-25T00:52:33.254253;Incendio doloso Casa;2022-07-20T00:42:06.254253;Claim;989168
;Incendio doloso Auto;2022-04-26T00:45:43.254478;Claim;989171
;Incendio doloso Auto;2022-04-17T00:45:08.254711;Claim;989174
2023-01-13T00:53:28.254939;Furto Auto;2023-01-08T00:43:02.254939;Claim;989177
2022-03-18T00:49:13.255160;Furto Auto;2022-03-13T00:42:07.255160;Claim;989180
;Incendio doloso Auto;2022-10-16T00:46:00.255485;Claim;989183
;Furto in Casa;2022-06-09T00:43:19.255761;Claim;989186
;Incendio doloso Auto;2022-12-26T00:42:21.255984;Claim;989189
;Incidente Auto;2022-07-27T00:46:40.256177;Claim;989192
;Furto Auto;2022-08-01T00:43:31.256330;Claim;989195
2022-04-09T00:54:44.256605;Furto Auto;2022-04-04T00:43:50.256605;Claim;989198
;Incendio doloso Casa;2022-10-25T00:43:16.256829;Claim;989201
;Incendio doloso Auto;2022-04-25T00:43:03.257026;Claim;989204
2022-10-03T00:52:48.257213;Incendio doloso Auto;2022-09-28T00:45:34.257213;Claim;989207
;Incidente Auto;2022-07-27T00:45:54.257469;Claim;989210
;Incendio doloso Auto;2022-03-06T00:42:09.257736;Claim;989213
;Furto Auto;2022-12-28T00:42:52.257956;Claim;989216
;Incendio doloso Casa;2022-11-19T00:42:28.258208;Claim;989219
2022-07-18T00:54:33.258571;Furto in Casa;2022-07-13T00:46:00.258571;Claim;989222
2022-09-28T00:56:05.258831;Furto Auto;2022-09-23T00:46:43.258831;Claim;989225
2022-06-19T00:55:44.259074;Incendio doloso Casa;2022-06-14T00:45:04.259074;Claim;989228
;Furto Auto;2022-12-06T00:47:10.259322;Claim;989231
;Furto in Casa;2022-03-12T00:43:10.259558;Claim;989234
2022-11-08T00:54:19.259779;Incendio doloso Casa;2022-11-03T00:47:25.259779;Claim;989237
;Incendio doloso Auto;2022-03-19T00:45:56.260005;Claim;989240
;Incendio doloso Auto;2022-04-09T00:45:07.260221;Claim;989243
2022-10-14T00:51:53.260468;Incendio doloso Auto;2022-10-09T00:44:56.260468;Claim;989246
;Incidente Auto;2022-04-24T00:44:23.260681;Claim;989249
;Incendio doloso Casa;2022-09-11T00:42:58.260892;Claim;989252
;Incidente Auto;2022-08-17T00:43:06.261091;Claim;989255
2022-03-30T00:56:08.261242;Furto in Casa;2022-03-25T00:47:23.261242;Claim;989258
2022-03-07T00:56:31.261470;Incendio doloso Auto;2022-03-02T00:46:56.261470;Claim;989261
;Incendio doloso Casa;2022-06-30T00:44:08.261742;Claim;989264
2023-01-02T00:52:12.261955;Incidente Auto;2022-12-28T00:42:15.261955;Claim;989267
2022-10-03T00:54:49.262118;Incendio doloso Auto;2022-09-28T00:45:10.262118;Claim;989270
;Furto Auto;2022-05-23T00:43:51.262386;Claim;989273
;Incidente Auto;2022-10-16T00:46:35.262612;Claim;989276
;Furto Auto;2022-02-22T00:45:12.262825;Claim;989279
;Incendio doloso Casa;2022-04-22T00:42:48.263049;Claim;989282
2022-08-20T00:57:52.263269;Incendio doloso Casa;2022-08-15T00:47:22.263269;Claim;989285
2023-01-12T00:53:57.263480;Furto Auto;2023-01-07T00:46:29.263480;Claim;989288
;Incendio doloso Auto;2022-02-03T00:47:13.263707;Claim;989291
2022-06-26T00:51:25.263944;Furto in Casa;2022-06-21T00:42:17.263944;Claim;989294
2022-03-12T00:50:57.264168;Incidente Auto;2022-03-07T00:45:30.264168;Claim;989297
2022-09-27T00:53:28.264417;Incidente Auto;2022-09-22T00:43:00.264417;Claim;989300
;Incendio doloso Auto;2022-11-15T00:46:12.264658;Claim;989303
;Incidente Auto;2023-01-09T00:43:06.264883;Claim;989306
2022-10-05T00:54:24.265136;Incendio doloso Auto;2022-09-30T00:46:56.265136;Claim;989309
;Incendio doloso Auto;2022-04-02T00:43:12.265438;Claim;989312
;Furto Auto;2022-10-14T00:44:09.265725;Claim;989315
2022-07-21T00:51:30.265998;Incidente Auto;2022-07-16T00:43:39.265998;Claim;989318
2022-03-01T00:52:13.266230;Furto in Casa;2022-02-24T00:45:12.266230;Claim;989321
2022-06-19T00:55:02.266433;Furto in Casa;2022-06-14T00:45:23.266433;Claim;989324
2022-08-05T00:51:54.266733;Furto in Casa;2022-07-31T00:42:31.266733;Claim;989327
2022-08-23T00:56:02.266976;Furto in Casa;2022-08-18T00:45:29.266976;Claim;989330
;Incendio doloso Auto;2022-06-04T00:45:55.267205;Claim;989333
2022-06-02T00:53:02.267401;Incidente Auto;2022-05-28T00:46:23.267401;Claim;989336
;Incendio doloso Casa;2022-12-22T00:44:03.267656;Claim;989339
2022-08-02T00:50:52.267815;Incendio doloso Casa;2022-07-28T00:44:00.267815;Claim;989342
2022-06-08T00:52:00.268087;Incidente Auto;2022-06-03T00:45:48.268087;Claim;989345
2023-01-29T00:51:42.268297;Furto Auto;2023-01-24T00:45:49.268297;Claim;989348
2022-02-21T00:52:52.268507;Incidente Auto;2022-02-16T00:44:06.268507;Claim;989351
;Incendio doloso Casa;2022-01-26T00:46:49.268703;Claim;989354
2022-04-27T00:58:29.268864;Incendio doloso Auto;2022-04-22T00:47:44.268864;Claim;989357
;Furto Auto;2022-06-01T00:47:20.269133;Claim;989360
2022-09-09T00:55:50.269358;Incendio doloso Auto;2022-09-04T00:45:31.269358;Claim;989363
2022-03-20T00:50:18.269580;Furto Auto;2022-03-15T00:43:26.269580;Claim;989366
;Incendio doloso Casa;2022-08-01T00:46:23.269807;Claim;989369
;Incendio doloso Auto;2022-09-14T00:41:54.270029;Claim;989372
2022-11-02T00:53:43.270248;Furto in Casa;2022-10-28T00:43:09.270248;Claim;989375
2022-09-20T00:54:10.270521;Incendio doloso Casa;2022-09-15T00:43:54.270521;Claim;989378
;Incendio doloso Casa;2022-09-11T00:43:48.270746;Claim;989381
2022-09-09T00:54:55.270962;Incendio doloso Casa;2022-09-04T00:44:17.270962;Claim;989384
;Incidente Auto;2022-05-13T00:44:03.271171;Claim;989387
2022-07-07T00:53:38.271397;Furto in Casa;2022-07-02T00:45:16.271397;Claim;989390
;Incendio doloso Auto;2022-10-03T00:43:00.271611;Claim;989393
;Furto Auto;2022-01-31T00:44:01.271830;Claim;989396
2022-05-24T00:53:42.272081;Incendio doloso Auto;2022-05-19T00:45:34.272081;Claim;989399
2023-01-04T00:48:27.272345;Furto Auto;2022-12-30T00:42:05.272345;Claim;989402
2022-08-18T00:51:50.272582;Incendio doloso Casa;2022-08-13T00:42:38.272582;Claim;989405
;Incendio doloso Casa;2022-07-09T00:42:34.272799;Claim;989408
;Incendio doloso Auto;2022-02-25T00:43:20.273027;Claim;989411
2022-05-27T00:49:26.273238;Incendio doloso Auto;2022-05-22T00:42:29.273238;Claim;989414
;Incendio doloso Casa;2022-03-08T00:46:30.273461;Claim;989417
;Furto in Casa;2022-07-26T00:42:41.273671;Claim;989420
2022-03-30T00:54:24.273900;Incidente Auto;2022-03-25T00:45:35.273900;Claim;989423
2022-10-30T00:52:13.274108;Furto in Casa;2022-10-25T00:46:02.274108;Claim;989426
2022-02-22T00:53:17.274379;Furto Auto;2022-02-17T00:42:43.274379;Claim;989429
2022-11-25T00:49:03.274615;Furto Auto;2022-11-20T00:43:58.274615;Claim;989432
;Furto in Casa;2022-04-02T00:43:07.274831;Claim;989435
;Furto Auto;2022-10-23T00:43:31.275048;Claim;989438
2022-12-23T00:53:18.275269;Incidente Auto;2022-12-18T00:47:45.275269;Claim;989441
;Incendio doloso Auto;2022-08-30T00:46:42.275497;Claim;989444
;Furto Auto;2022-04-27T00:43:45.275714;Claim;989447
2022-05-05T00:50:12.275964;Incendio doloso Casa;2022-04-30T00:43:36.275964;Claim;989450
2022-09-18T00:55:21.276205;Incendio doloso Auto;2022-09-13T00:47:30.276205;Claim;989453
2022-12-02T00:52:42.276428;Furto in Casa;2022-11-27T00:44:32.276428;Claim;989456
;Furto Auto;2022-05-12T00:43:54.276659;Claim;989459
2022-10-07T00:53:30.276865;Furto in Casa;2022-10-02T00:44:13.276865;Claim;989462
;Incendio doloso Auto;2022-07-27T00:45:25.277098;Claim;989465
2022-05-03T00:52:14.277308;Incidente Auto;2022-04-28T00:43:56.277308;Claim;989468
;Incendio doloso Casa;2022-10-06T00:46:20.277529;Claim;989471
2022-07-20T00:50:48.277790;Furto in Casa;2022-07-15T00:45:30.277790;Claim;989474
;Incendio doloso Auto;2022-04-20T00:46:04.278021;Claim;989477
;Furto in Casa;2022-03-30T00:45:08.278188;Claim;989480
;Furto in Casa;2022-06-06T00:44:37.278454;Claim;989483
;Incidente Auto;2022-05-20T00:42:19.278682;Claim;989486
2023-01-09T00:55:00.278943;Incendio doloso Casa;2023-01-04T00:45:05.278943;Claim;989489
;Furto in Casa;2022-03-07T00:47:26.279227;Claim;989492
;Furto in Casa;2022-05-02T00:42:12.279457;Claim;989495
2022-06-30T00:54:38.279671;Furto Auto;2022-06-25T00:46:54.279671;Claim;989498
;Incendio doloso Casa;2022-12-24T00:46:33.279865;Claim;989501
2022-10-10T00:50:45.280080;Furto in Casa;2022-10-05T00:43:11.280080;Claim;989504
;Incendio doloso Auto;2022-08-11T00:44:04.280294;Claim;989507
2023-01-28T00:55:46.280504;Incidente Auto;2023-01-23T00:46:55.280504;Claim;989510
;Furto in Casa;2022-03-18T00:42:38.280713;Claim;989513
;Furto Auto;2022-02-03T00:44:58.280961;Claim;989516
;Furto Auto;2022-10-22T00:45:05.281223;Claim;989519
;Incendio doloso Casa;2022-09-19T00:44:06.281457;Claim;989522
;Incendio doloso Casa;2022-11-17T00:45:47.281676;Claim;989525
2022-12-14T00:54:09.281920;Incidente Auto;2022-12-09T00:45:00.281920;Claim;989528
2022-08-07T00:55:45.282195;Furto in Casa;2022-08-02T00:45:41.282195;Claim;989531
2022-05-16T00:51:15.282435;Incendio doloso Auto;2022-05-11T00:44:27.282435;Claim;989534
2022-04-04T00:53:53.282653;Incendio doloso Casa;2022-03-30T00:47:49.282653;Claim;989537
;Incendio doloso Casa;2022-05-19T00:45:18.283434;Claim;989540
;Furto in Casa;2023-01-17T00:47:28.283658;Claim;989543
2022-02-26T00:50:33.283871;Incendio doloso Casa;2022-02-21T00:45:08.283871;Claim;989546
;Incidente Auto;2022-09-01T00:46:36.284096;Claim;989549
;Incendio doloso Auto;2022-12-26T00:43:25.284307;Claim;989552
2022-07-17T00:51:13.284539;Furto Auto;2022-07-12T00:41:58.284539;Claim;989555
;Incendio doloso Auto;2022-04-13T00:46:39.284749;Claim;989558
2022-08-30T00:54:23.284946;Furto in Casa;2022-08-25T00:43:36.284946;Claim;989561
;Incendio doloso Auto;2022-03-04T00:46:50.285115;Claim;989564
;Furto Auto;2023-01-04T00:47:19.285388;Claim;989567
2022-10-07T00:56:12.285611;Incidente Auto;2022-10-02T00:47:13.285611;Claim;989570
;Furto in Casa;2022-11-19T00:44:40.285824;Claim;989573
2022-05-02T00:49:49.286069;Furto in Casa;2022-04-27T00:42:42.286069;Claim;989576
2022-03-01T00:54:33.286314;Incendio doloso Casa;2022-02-24T00:44:31.286314;Claim;989579
;Incendio doloso Auto;2022-05-29T00:44:48.286555;Claim;989582
2022-03-31T00:50:29.286791;Furto in Casa;2022-03-26T00:43:09.286791;Claim;989585
;Furto Auto;2022-06-22T00:45:12.287035;Claim;989588
;Furto Auto;2022-10-21T00:45:13.287262;Claim;989591
2022-03-22T00:50:44.287504;Furto in Casa;2022-03-17T00:44:54.287504;Claim;989594
;Furto in Casa;2022-12-21T00:46:49.287740;Claim;989597
2022-10-14T00:54:13.287954;Incendio doloso Auto;2022-10-09T00:46:09.287954;Claim;989600
2022-06-15T00:55:33.288181;Furto in Casa;2022-06-10T00:47:17.288181;Claim;989603
2022-09-20T00:51:42.288406;Incendio doloso Auto;2022-09-15T00:42:06.288406;Claim;989606
2022-10-29T00:51:24.288626;Incidente Auto;2022-10-24T00:45:37.288626;Claim;989609
;Incidente Auto;2023-01-21T00:42:47.288840;Claim;989612
;Incendio doloso Casa;2022-09-11T00:42:38.289061;Claim;989615
;Incidente Auto;2022-06-18T00:43:41.289347;Claim;989618
2022-04-15T00:47:59.289565;Incendio doloso Casa;2022-04-10T00:42:30.289565;Claim;989621
2022-10-12T00:52:05.289788;Furto in Casa;2022-10-07T00:42:40.289788;Claim;989624
;Incendio doloso Auto;2022-02-05T00:45:40.290036;Claim;989627
;Incidente Auto;2022-06-22T00:44:23.290298;Claim;989630
;Furto Auto;2022-10-20T00:42:42.290554;Claim;989633
2022-08-14T00:51:04.290778;Furto Auto;2022-08-09T00:46:02.290778;Claim;989636
;Furto Auto;2022-02-23T00:45:13.291004;Claim;989639
2022-07-21T00:49:12.291223;Incendio doloso Auto;2022-07-16T00:44:09.291223;Claim;989642
2022-08-21T00:55:59.291449;Incendio doloso Auto;2022-08-16T00:46:33.291449;Claim;989645
;Incidente Auto;2022-02-09T00:42:31.291673;Claim;989648
2022-12-23T00:53:14.291897;Incidente Auto;2022-12-18T00:44:09.291897;Claim;989651
2022-10-10T00:54:18.292109;Incidente Auto;2022-10-05T00:45:42.292109;Claim;989654
;Incendio doloso Auto;2022-09-08T00:47:14.292331;Claim;989657
2022-06-22T00:54:53.292540;Incendio doloso Auto;2022-06-17T00:47:11.292540;Claim;989660
;Furto Auto;2022-08-15T00:45:55.292750;Claim;989663
2023-01-08T00:52:11.292996;Incendio doloso Auto;2023-01-03T00:43:14.292996;Claim;989666
2022-06-02T00:52:40.293205;Incendio doloso Casa;2022-05-28T00:47:37.293205;Claim;989669
;Incidente Auto;2022-10-31T00:43:04.293432;Claim;989672
;Furto Auto;2022-07-07T00:42:00.293652;Claim;989675
;Incidente Auto;2022-11-06T00:42:21.293877;Claim;989678
2022-07-05T00:48:51.294089;Furto Auto;2022-06-30T00:43:20.294089;Claim;989681
2022-03-31T00:49:06.294312;Furto in Casa;2022-03-26T00:43:07.294312;Claim;989684
;Furto Auto;2022-06-03T00:47:36.294531;Claim;989687
;Incendio doloso Auto;2022-06-17T00:43:44.294743;Claim;989690
2022-10-14T00:54:19.294968;Incendio doloso Auto;2022-10-09T00:46:46.294968;Claim;989693
2022-07-11T00:48:55.295187;Furto Auto;2022-07-06T00:42:03.295187;Claim;989696
2022-08-24T00:47:27.295416;Incendio doloso Auto;2022-08-19T00:42:21.295416;Claim;989699
;Incendio doloso Casa;2022-02-06T00:47:43.295636;Claim;989702
;Furto Auto;2022-09-25T00:45:46.295856;Claim;989705
;Incendio doloso Auto;2022-11-14T00:47:43.296126;Claim;989708
;Incendio doloso Casa;2022-03-06T00:44:59.296375;Claim;989711
2022-02-06T00:50:26.296631;Incendio doloso Auto;2022-02-01T00:41:58.296631;Claim;989714
2022-02-20T00:57:03.296874;Furto in Casa;2022-02-15T00:47:25.296874;Claim;989717
2023-01-24T00:55:39.297127;Furto in Casa;2023-01-19T00:47:04.297127;Claim;989720
2022-12-11T00:48:17.297375;Incendio doloso Casa;2022-12-06T00:43:02.297375;Claim;989723
;Incendio doloso Casa;2022-10-05T00:45:09.297606;Claim;989726
2022-02-02T00:53:57.297830;Incidente Auto;2022-01-28T00:43:31.297830;Claim;989729
2022-03-31T00:54:15.298057;Incidente Auto;2022-03-26T00:43:44.298057;Claim;989732
2022-03-15T00:47:59.298267;Furto in Casa;2022-03-10T00:42:18.298267;Claim;989735
2022-09-13T00:51:52.298489;Incendio doloso Auto;2022-09-08T00:46:10.298489;Claim;989738
;Furto Auto;2022-04-23T00:45:09.298701;Claim;989741
2022-06-07T00:54:00.298953;Furto in Casa;2022-06-02T00:43:45.298953;Claim;989744
2022-06-07T00:51:46.299186;Incendio doloso Auto;2022-06-02T00:43:54.299186;Claim;989747
;Incendio doloso Auto;2022-06-10T00:47:17.299407;Claim;989750
2022-11-22T00:49:27.299628;Furto Auto;2022-11-17T00:43:41.299628;Claim;989753
;Incendio doloso Casa;2022-09-27T00:43:51.299865;Claim;989756
;Incendio doloso Casa;2022-02-06T00:46:43.300109;Claim;989759
;Furto in Casa;2022-06-21T00:47:31.300332;Claim;989762
2023-01-10T00:56:44.300541;Furto Auto;2023-01-05T00:46:31.300541;Claim;989765
;Furto in Casa;2022-08-28T00:47:04.300749;Claim;989768
2022-10-23T00:49:52.300983;Furto Auto;2022-10-18T00:43:02.300983;Claim;989771
2022-10-05T00:51:31.301215;Incendio doloso Casa;2022-09-30T00:44:13.301215;Claim;989774
2023-01-10T00:58:18.301474;Furto Auto;2023-01-05T00:47:52.301474;Claim;989777
;Incendio doloso Auto;2022-02-13T00:45:59.301721;Claim;989780
;Furto Auto;2022-03-16T00:42:07.301966;Claim;989783
;Incendio doloso Auto;2022-09-24T00:46:41.302203;Claim;989786
;Incendio doloso Casa;2022-06-16T00:45:21.302425;Claim;989789
;Incidente Auto;2022-07-03T00:41:55.302645;Claim;989792
;Incidente Auto;2022-04-14T00:47:37.302853;Claim;989795
;Incendio doloso Auto;2022-10-12T00:43:18.303061;Claim;989798
;Incendio doloso Auto;2022-09-08T00:44:46.303258;Claim;989801
;Incendio doloso Casa;2022-11-13T00:45:48.303413;Claim;989804
2022-11-01T00:52:04.303677;Furto Auto;2022-10-27T00:43:26.303677;Claim;989807
;Furto Auto;2022-11-17T00:42:32.303896;Claim;989810
;Incidente Auto;2022-03-16T00:47:22.304117;Claim;989813
2022-05-24T00:50:31.304325;Incendio doloso Auto;2022-05-19T00:44:00.304325;Claim;989816
2022-07-07T00:53:40.304532;Furto Auto;2022-07-02T00:45:52.304532;Claim;989819
;Incendio doloso Auto;2022-04-26T00:47:25.304738;Claim;989822
;Incidente Auto;2022-09-29T00:44:06.304947;Claim;989825
2023-01-27T00:55:39.305152;Furto Auto;2023-01-22T00:45:58.305152;Claim;989828
;Furto in Casa;2022-04-07T00:47:33.305387;Claim;989831
;Furto in Casa;2022-12-11T00:46:00.305608;Claim;989834
;Incendio doloso Auto;2022-12-05T00:47:21.305841;Claim;989837
;Incendio doloso Casa;2022-05-11T00:44:58.306128;Claim;989840
2022-09-17T00:51:06.306402;Incendio doloso Auto;2022-09-12T00:44:40.306402;Claim;989843
;Incidente Auto;2022-07-04T00:46:26.306625;Claim;989846
2022-07-02T00:49:45.306879;Incendio doloso Casa;2022-06-27T00:43:42.306879;Claim;989849
2022-04-20T00:56:19.307113;Incendio doloso Casa;2022-04-15T00:46:10.307113;Claim;989852
;Furto in Casa;2022-06-02T00:46:55.307325;Claim;989855
;Incidente Auto;2022-11-23T00:42:51.307549;Claim;989858
;Furto Auto;2022-07-03T00:43:19.307761;Claim;989861
;Incendio doloso Auto;2022-12-11T00:47:34.308002;Claim;989864
;Furto Auto;2022-02-07T00:47:47.308216;Claim;989867
2022-07-23T00:55:03.308382;Incendio doloso Auto;2022-07-18T00:47:02.308382;Claim;989870
;Incidente Auto;2022-04-09T00:43:05.308651;Claim;989873
2022-04-21T00:52:06.308871;Incendio doloso Casa;2022-04-16T00:45:18.308871;Claim;989876
;Incidente Auto;2022-09-19T00:46:11.309082;Claim;989879
2022-10-28T00:52:45.309295;Incendio doloso Auto;2022-10-23T00:46:29.309295;Claim;989882
2022-09-09T00:52:54.309560;Furto Auto;2022-09-04T00:46:57.309560;Claim;989885
2023-01-05T00:54:29.309786;Incendio doloso Casa;2022-12-31T00:45:47.309786;Claim;989888
2022-12-21T00:51:50.310017;Incidente Auto;2022-12-16T00:42:57.310017;Claim;989891
;Furto Auto;2022-10-13T00:46:14.310210;Claim;989894
;Furto in Casa;2022-09-03T00:46:54.310435;Claim;989897
2022-12-26T00:49:15.310659;Furto Auto;2022-12-21T00:42:47.310659;Claim;989900
2022-07-26T00:53:13.310871;Incidente Auto;2022-07-21T00:43:51.310871;Claim;989903
;Furto in Casa;2022-08-15T00:47:33.311100;Claim;989906
2022-07-05T00:47:48.311337;Furto in Casa;2022-06-30T00:42:02.311337;Claim;989909
2022-07-12T00:52:40.311555;Incendio doloso Casa;2022-07-07T00:42:49.311555;Claim;989912
;Furto Auto;2022-06-07T00:45:20.311780;Claim;989915
2022-04-01T00:57:17.312008;Furto Auto;2022-03-27T00:47:15.312008;Claim;989918
2022-08-02T00:53:09.312217;Incendio doloso Auto;2022-07-28T00:44:40.312217;Claim;989921
2022-12-22T00:56:20.312444;Furto Auto;2022-12-17T00:47:11.312444;Claim;989924
;Furto Auto;2023-01-16T00:45:10.312667;Claim;989927
2022-08-02T00:52:19.312878;Incidente Auto;2022-07-28T00:42:48.312878;Claim;989930
2022-11-09T00:52:41.313107;Incendio doloso Auto;2022-11-04T00:45:58.313107;Claim;989933
;Furto in Casa;2022-12-26T00:43:43.313345;Claim;989936
2022-05-21T00:52:54.313562;Incidente Auto;2022-05-16T00:45:01.313562;Claim;989939
2022-07-18T00:55:06.313765;Furto in Casa;2022-07-13T00:44:40.313765;Claim;989942
;Furto in Casa;2022-02-14T00:41:56.313920;Claim;989945
;Incendio doloso Auto;2022-08-15T00:45:51.314192;Claim;989948
2022-06-24T00:53:38.314457;Incidente Auto;2022-06-19T00:43:06.314457;Claim;989951
;Furto in Casa;2022-05-07T00:42:42.314688;Claim;989954
2022-06-04T00:50:58.314909;Furto Auto;2022-05-30T00:42:01.314909;Claim;989957
2022-06-06T00:55:48.315135;Incidente Auto;2022-06-01T00:45:00.315135;Claim;989960
;Incidente Auto;2022-01-30T00:47:33.315413;Claim;989963
;Furto Auto;2023-01-10T00:44:27.315646;Claim;989966
2022-05-15T00:51:03.315859;Incendio doloso Casa;2022-05-10T00:45:42.315859;Claim;989969
2022-05-28T00:55:57.316084;Furto in Casa;2022-05-23T00:46:46.316084;Claim;989972
;Furto Auto;2022-12-02T00:45:44.316304;Claim;989975
2022-01-30T00:50:03.316500;Incidente Auto;2022-01-25T00:43:05.316500;Claim;989978
2022-12-17T00:52:01.316836;Incidente Auto;2022-12-12T00:46:14.316836;Claim;989981
;Incidente Auto;2022-09-15T00:46:43.317056;Claim;989984
;Furto Auto;2022-09-18T00:43:06.317296;Claim;989987
;Furto in Casa;2022-08-09T00:45:27.317507;Claim;989990
;Incendio doloso Auto;2022-06-14T00:44:32.317732;Claim;989993
2022-09-27T00:52:12.317960;Incidente Auto;2022-09-22T00:42:40.317960;Claim;989996
;Furto Auto;2022-09-08T00:43:26.318178;Claim;989999
;Incendio doloso Casa;2022-04-08T00:46:31.318401;Claim;990002
2023-01-01T00:56:50.318621;Incidente Auto;2022-12-27T00:47:44.318621;Claim;990005
2022-06-15T00:51:45.318842;Incendio doloso Auto;2022-06-10T00:45:47.318842;Claim;990008
;Incendio doloso Casa;2022-10-10T00:42:54.319115;Claim;990011
2022-02-12T00:52:10.319375;Incendio doloso Casa;2022-02-07T00:43:47.319375;Claim;990014
;Furto Auto;2022-05-28T00:47:49.319603;Claim;990017
;Incidente Auto;2022-03-11T00:45:38.319828;Claim;990020
2022-02-20T00:57:22.320055;Incendio doloso Auto;2022-02-15T00:46:24.320055;Claim;990023
;Furto in Casa;2022-11-12T00:46:50.320300;Claim;990026
2022-06-15T00:56:20.320524;Incidente Auto;2022-06-10T00:46:45.320524;Claim;990029
;Furto Auto;2022-08-17T00:42:20.320765;Claim;990032
2022-03-16T00:51:40.320986;Incidente Auto;2022-03-11T00:44:15.320986;Claim;990035
2022-10-26T00:53:49.321219;Incendio doloso Auto;2022-10-21T00:47:48.321219;Claim;990038
;Furto in Casa;2022-09-30T00:42:51.321442;Claim;990041
2022-05-18T00:54:38.321717;Incendio doloso Auto;2022-05-13T00:44:37.321717;Claim;990044
;Incidente Auto;2023-01-15T00:44:51.321940;Claim;990047
2022-10-08T00:53:29.322164;Furto in Casa;2022-10-03T00:46:59.322164;Claim;990050
;Furto in Casa;2022-08-22T00:43:02.322391;Claim;990053
;Incidente Auto;2022-10-13T00:46:08.322574;Claim;990056
;Furto Auto;2022-06-02T00:43:11.322848;Claim;990059
2022-12-13T00:51:16.323040;Furto in Casa;2022-12-08T00:44:21.323040;Claim;990062
2022-07-21T00:51:52.323220;Furto Auto;2022-07-16T00:42:55.323220;Claim;990065
2022-10-09T00:57:51.323485;Incendio doloso Auto;2022-10-04T00:47:39.323485;Claim;990068
;Furto in Casa;2022-02-02T00:46:16.323725;Claim;990071
2022-05-05T00:58:15.323955;Furto in Casa;2022-04-30T00:47:27.323955;Claim;990074
2022-07-03T00:55:18.324195;Incidente Auto;2022-06-28T00:46:21.324195;Claim;990077
2022-08-02T00:51:57.324431;Incendio doloso Auto;2022-07-28T00:43:23.324431;Claim;990080
2022-07-22T00:53:23.324696;Incidente Auto;2022-07-17T00:43:09.324696;Claim;990083
2023-01-23T00:53:10.324908;Incendio doloso Auto;2023-01-18T00:47:27.324908;Claim;990086
;Furto in Casa;2022-08-10T00:41:58.325133;Claim;990089
;Furto in Casa;2022-08-18T00:46:47.325345;Claim;990092
2022-11-16T00:57:06.325573;Furto Auto;2022-11-11T00:46:11.325573;Claim;990095
;Incendio doloso Casa;2022-07-17T00:43:49.325796;Claim;990098
;Incendio doloso Auto;2023-01-03T00:42:46.326021;Claim;990101
;Furto Auto;2022-07-13T00:45:10.326257;Claim;990104
2023-01-17T00:51:48.326529;Incendio doloso Auto;2023-01-12T00:44:49.326529;Claim;990107
;Incidente Auto;2022-04-17T00:46:59.326768;Claim;990110
2022-07-02T00:51:54.326993;Incendio doloso Auto;2022-06-27T00:42:56.326993;Claim;990113
2022-06-28T00:49:34.327204;Incendio doloso Casa;2022-06-23T00:43:27.327204;Claim;990116
;Furto Auto;2022-02-28T00:44:24.327416;Claim;990119
;Furto in Casa;2022-12-13T00:46:11.327640;Claim;990122
2022-04-14T00:50:35.327865;Incidente Auto;2022-04-09T00:43:31.327865;Claim;990125
;Incidente Auto;2022-01-30T00:44:18.328087;Claim;990128
2022-02-25T00:57:45.328309;Furto in Casa;2022-02-20T00:47:03.328309;Claim;990131
;Incendio doloso Casa;2022-04-20T00:45:43.328535;Claim;990134
2022-12-14T00:54:25.328755;Incidente Auto;2022-12-09T00:45:06.328755;Claim;990137
;Incendio doloso Casa;2022-11-09T00:45:50.328965;Claim;990140
2022-12-12T00:56:05.329188;Furto in Casa;2022-12-07T00:46:41.329188;Claim;990143
;Incidente Auto;2022-02-01T00:42:44.329409;Claim;990146
2022-05-02T00:53:19.329655;Furto in Casa;2022-04-27T00:42:34.329655;Claim;990149
;Incendio doloso Casa;2022-05-09T00:43:37.329900;Claim;990152
2022-04-29T00:53:51.330148;Incidente Auto;2022-04-24T00:45:54.330148;Claim;990155
2022-05-15T00:52:51.330418;Incendio doloso Auto;2022-05-10T00:46:07.330418;Claim;990158
2022-08-18T00:51:19.330663;Furto in Casa;2022-08-13T00:42:26.330663;Claim;990161
;Furto Auto;2023-01-14T00:45:12.330913;Claim;990164
;Furto in Casa;2022-04-20T00:43:10.331154;Claim;990167
;Incendio doloso Auto;2022-06-07T00:47:41.331379;Claim;990170
;Incendio doloso Auto;2022-10-25T00:46:31.331590;Claim;990173
;Incendio doloso Auto;2022-06-18T00:44:39.331813;Claim;990176
2022-04-23T00:48:29.332039;Furto in Casa;2022-04-18T00:42:32.332039;Claim;990179
;Incidente Auto;2022-02-05T00:41:58.332262;Claim;990182
2022-04-12T00:53:31.332514;Furto in Casa;2022-04-07T00:44:45.332514;Claim;990185
;Furto Auto;2022-07-16T00:47:14.332743;Claim;990188
2022-06-19T00:56:11.332963;Incendio doloso Auto;2022-06-14T00:47:17.332963;Claim;990191
2022-12-04T00:51:38.333172;Incendio doloso Casa;2022-11-29T00:42:17.333172;Claim;990194
2022-09-06T00:50:34.333394;Incendio doloso Casa;2022-09-01T00:44:20.333394;Claim;990197
;Furto Auto;2022-06-04T00:42:28.333604;Claim;990200
;Furto Auto;2022-03-08T00:44:52.333823;Claim;990203
